,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1744,18603,19014,3,1,2,0,1,RT If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it
1745,18604,19015,3,1,2,0,1,RT Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit
1746,18624,19035,3,1,2,0,1,"RT it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds"
1747,18640,19052,3,1,2,0,1,RT I got all these hoes starin when I walk thru
1748,18649,19062,3,1,2,0,1,"RT Them trick niggas splurge on the pussy, yo You give me one day, I'll purge on that pussy yoooo"
1749,18661,19074,3,1,2,0,1,RT lmao i have morals negro. unlike you
1750,18672,19086,3,1,2,0,1,RT What an inconsiderate bitch
1751,18709,19124,3,1,2,0,1,RT wow well aren't you just a fucking cunt :)
1752,18725,19140,3,1,2,0,1,RT Y these niggas on this hoe shit
1753,18742,19157,3,1,2,0,1,RT Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville
1754,18771,19187,3,1,2,0,1,RT nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago
1755,18809,19226,6,1,5,0,1,RT Fuck these lancaster bitches they all the same
1756,18820,19237,3,1,2,0,1,RT Boys get thirsty and grimey for a girl no pussy getting ass niggas
1757,18831,19248,3,1,2,0,1,RT people are forgetting that the logic behind the Purge is retarded haha
1758,18837,19254,3,1,2,0,1,RT happy birthday to the gayest nigga missing you and follow my new account british cunt
1759,18843,19260,3,1,2,0,1,RT I swear to god some guys are bigger bitches than girls
1760,18868,19286,3,1,2,0,1,"RT Smh, what a hoe. You just couldn't wait."
1761,18877,19295,3,1,2,0,1,RT See RT Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex
1762,18889,19308,3,1,2,0,1,RT guns are fucking corny put down your assault rifles and knuckle up.. i wanna go hand to hand with all the NRA pussy ass spoke ...
1763,18892,19311,3,1,2,0,1,RT Momma said no pussy cats inside of my dog house.
1764,18930,19349,3,1,2,0,1,RT dont mind me im just over here tryin to teach ur bitch how to dougie
1765,18944,19363,6,1,5,0,1,RT I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!
1766,18950,19369,6,1,5,0,1,RT Jimmy Graham is one ugly son of a bitch
1767,18956,19375,3,1,2,0,1,"RT so you gonna believe me,a cripple or a fuckn hippo??"
1768,18958,19377,3,1,2,0,1,"RT I still laugh at maniac being scared of needles,i bet he was crying like a bitch when he got his gay ass tat"
1769,18973,19394,3,1,2,0,1,"RT burn forever, bitch."
1770,19064,19489,3,1,2,0,1,RT Me: let's try a 2nd attempt of my first day of work The cold: haha yeah right I fucked your car and your bitch
1771,19070,19495,3,1,2,0,1,RT side hoes shall only eat side dishes fo ye are what ye eats -traprinthions 10:17
1772,19086,19511,3,1,2,0,1,RT I bet there are hella rednecks who just got super pissed at that Coke commercial
1773,19117,19542,3,1,2,0,1,"RT No, you're a nigger, go pick my cotton"
1774,19135,19561,3,1,2,0,1,"RT Thanks for being black, in darth, and now 17 years old you kinky hentai son of a bitch"
1775,19150,19576,3,1,2,0,1,RT I don't do nothin for no bitch that she wouldn't do for me
1776,19159,19585,3,1,2,0,1,RT Stop respecting women who admit to having a hoe phase
1777,19165,19591,3,1,2,0,1,RT Y'all bitches got to stop pushing away the niggas who really care about y'all for these niggas who don't give a fuck
1778,19197,19624,3,1,2,0,1,RT You a faggot if you use Uber because real niggas drive drunk
1779,19206,19634,3,1,2,0,1,RT I wanna watch a nigger made before Christmas
1780,19224,19652,3,1,2,0,1,RT When you hoes gone learn second place don't get a prize?
1781,19228,19656,3,1,2,0,1,RT She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.
1782,19264,19693,3,1,2,0,1,RT ayyy what fags
1783,19268,19697,6,1,5,0,1,"RT I hate girls that be like "" I can't talk to you you got too many hoes.."" Bitch where ya competitive spirit at??"
1784,19279,19708,3,1,2,0,1,RT just seen this little yellow nigga who lives in a pineapple..... thats some crazy shit.
1785,19280,19709,3,1,2,0,1,RT maybe all these fake bitches will pretend to be real for halloween
1786,19291,19720,3,1,2,0,1,RT you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.
1787,19302,19731,3,1,2,0,1,RT fucking faggot
1788,19313,19742,3,1,2,0,1,RT hit that bitch with a bottle
1789,19319,19748,3,1,2,0,1,RT I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol
1790,19336,19765,3,1,2,0,1,RT Cheating ain't no accident hoe! fallin off a bike is a accident! I ain't never seen a bitch trip &amp; land on no dick!
1791,19343,19772,3,1,2,0,1,"RT i was about to be like ""r u queer"" but c'mon Jen do u even need to ask"
1792,19350,19779,6,1,5,0,1,"RT ""@HistoryGoon: and also.pussy!..if my shit offends u..get off twitter..block me..and go suck a cock..."
1793,19405,19835,6,1,5,0,1,RT aye bro you kno how this shit go we in this bitch solid af running FREE THE 1ST
1794,19407,19837,3,1,2,0,1,RT Give me head &amp; kiss yo nigga you a ill bitch
1795,19428,19860,3,1,2,0,1,RT Bruh you trash take yo ass back to college
1796,19463,19896,3,1,2,0,1,RT Nobody want no pussy 25 other niggas done had before
1797,19489,19922,3,1,2,0,1,RT Black girls hoes cause they fuck niggas for money revenge and dumb shit like that
1798,19501,19934,3,1,2,0,1,RT I'm one of those faggots who hates the word mines
1799,19537,19971,3,1,2,0,1,RT These bitches ain't my bitches
1800,19543,19977,6,1,5,0,1,RT Maaan these hoes be photoshopping RT damn you suppose to be that nigga. How you get catfished
1801,19589,20024,3,1,2,0,1,RT I don't know a bitch in the world that claim they too busy for a nigga they really fuck with.
1802,19615,20051,3,1,2,0,1,"RT Niggas got a girl, why the fuck you asking girls to text you...hoes man hoes"
1803,19620,20056,3,1,2,0,1,RT bitch you guessed it!
1804,19645,20082,3,1,0,2,2,RT np big nig nig
1805,19655,20092,3,1,2,0,1,RT I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...
1806,19739,20178,3,1,2,0,1,RT did u steal those glasses haha stupid nigger
1807,19749,20188,3,1,2,0,1,RT You know a girl is a hoe if her Instagram isn't private
1808,19802,20242,3,1,2,0,1,"RT she stole my shit, what a little niglet."
1809,19811,20252,6,1,5,0,1,"RT First off, fuck your bitch. And the click you claim."
1810,19814,20255,3,1,0,2,2,"RT ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama"
1811,19821,20262,3,1,2,0,1,RT Niqqas talk more then bitches these days.
1812,19844,20285,3,1,2,0,1,RT Man robin thicke all on black tv trying to get that pussy back
1813,19846,20287,3,1,2,0,1,"RT ""im laughing so hard lay is the un-loyalist of hos"" plea"
1814,19856,20297,3,1,2,0,1,RT I hate a dumb bitch.
1815,19874,20315,3,1,2,0,1,RT white bitches love cocaine
1816,19876,20317,3,1,2,0,1,RT We ain't friends hoe
1817,19930,20371,6,1,5,0,1,RT Girl I wanna rip my dick off and throw it at your pussy.
1818,19957,20398,3,1,2,0,1,RT school is so pointless. im just trying to pass the class and get out this bitch
1819,19981,20423,3,1,2,0,1,"RT I'll never smoke weed with Willy again. He invited that hick, Toby Keith, and I fucking hate that mongoloid!"
1820,19982,20424,3,1,2,0,1,RT I say nigger with love
1821,19988,20430,3,1,2,0,1,RT I blatantly believe that men look creepy as shit with a ghetto ass mustache
1822,19990,20432,3,1,2,0,1,RT LMfAOOO this bitch tongue longer than some niggas dicks
1823,20016,20459,3,1,2,0,1,RT fuckin skyler white is such a bitch
1824,20073,20518,3,1,0,2,2,RT If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...
1825,20105,20550,3,1,2,0,1,RT Little bitch
1826,20124,20569,3,1,2,0,1,RT They sound like soulless cunts
1827,20136,20581,3,1,2,0,1,RT Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch
1828,20150,20595,3,1,2,0,1,RT Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck
1829,20177,20622,3,1,2,0,1,RT &amp; fuck these bitches
1830,20210,20655,3,1,2,0,1,"RT If a nigga can tell hoes he's taken , he's a real nigga ."
1831,20221,20666,3,1,2,0,1,"RT Ridin round blowin loud, fuck hoes by the crowd. RT Lil Reese's verse on My Lil Niggas is a str8 hip hop classic"
1832,20235,20680,3,1,2,0,1,RT he's a beaner not a nigga
1833,20236,20681,3,1,2,0,1,RT Some these bitches got birkins and don't even have cars on the island.. Let alone furniture
1834,20249,20694,3,1,2,0,1,RT That bitch ain't loyal.
1835,20255,20700,3,1,2,0,1,RT recent studies have shown that ur a lil bitch
1836,20262,20707,3,1,2,0,1,RT This is the life nigger
1837,20288,20733,3,1,2,0,1,RT We live In a world full of unloyal hoes &amp; ugly niggas asking for hugs
1838,20296,20741,3,1,2,0,1,"RT ""@Weed_Cloudz: ""6 God"" by Drake is trash"" thank you"
1839,20304,20749,3,1,2,0,1,RT Ane is a cunt
1840,20313,20759,3,1,2,0,1,RT niggas ain't shit but hoes with dicks
1841,20320,20766,3,1,2,0,1,RT Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them
1842,20334,20780,3,1,2,0,1,RT fuck you up fucking skank ass cunt
1843,20342,20788,6,1,5,0,1,"RT Enough with the mind fuck and pass me the fucking nachos, cunt."
1844,20345,20791,3,1,2,0,1,RT Only Southerners know the difference between redneck and white trash.
1845,20359,20805,6,1,5,0,1,RT I asked what's the definition of a preppy white girl and this niggah said Starbucks
1846,20361,20807,6,1,5,0,1,RT Nooo I left my papers in the basement n my niggah getting some cakes down there -.-
1847,20376,20822,3,1,2,0,1,"RT I'm trynna find me a wifey type, not a hoe type."
1848,20396,20842,3,1,2,0,1,RT Ugly bitch prolly so cockeyed she lookin at the dick and balls up close at the same time while suckin at the same time
1849,20406,20852,3,1,2,0,1,RT Fck all you hoes. Catch a grip!
1850,20420,20866,3,1,2,0,1,RT because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you
1851,20425,20871,3,1,2,0,1,"RT miley cyrus, macklemore &amp; adam levine all got together n were like ""lets gets the most retarded fucking hair cuts ever"""
1852,20434,20880,3,1,2,0,1,RT just a bunch of rednecks hammered for three straight days
1853,20450,20896,3,1,2,0,1,RT if you fucked a bitch that fucked EVERY nigga in your state
1854,20467,20913,3,1,2,0,1,Rap bitches prolly scared of Remy ma lol
1855,20481,20927,3,1,2,0,1,Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck &amp; neither of you know that you're Kings and Queens.
1856,20489,20935,6,1,5,0,1,Real niggas speaking bitch u better listen....
1857,20490,20936,3,1,2,0,1,"Real niggas treat me with respect and you're a pussy, nigga."
1858,20491,20937,3,1,2,0,1,Real nigs uck with me and I don't give a uck who don't
1859,20528,20974,3,1,2,0,1,Riding in that ooo bitch it's nasty
1860,20539,20986,3,1,2,0,1,Roman on GTA IV is a pussy.
1861,20540,20987,3,1,2,0,1,Ronnie Radke's a fucking fag. Fronz owns his ass.
1862,20609,21057,3,1,2,0,1,Same people bitchin about jetpacks and shit in AW are counting down the days until it comes out buncha fags.
1863,20616,21064,3,1,2,0,1,"Saw a vine of Kobe calling Dwight Howard ""you a bitch ass nigga"""
1864,20624,21072,3,1,2,0,1,Say it to me when I confront you pussy fuck
1865,20630,21078,6,1,5,0,1,Say you love that bitch so much I'll kill yo ass in front of her
1866,20638,21086,3,1,2,0,1,"Scientists have recently discovered that bitches, do in fact, ""Be trippin"""
1867,20666,21114,3,1,2,0,1,See... he already know he a faggot lmao
1868,20672,21121,3,1,2,0,1,"Seen Glo eat a twat on stage watching that shit. And get eaten in the middle of a populated concourse, if I ain't mistaken..."
1869,20686,21135,3,1,2,0,1,"Seriously, retarded is a really funny word."
1870,20687,21136,3,1,2,0,1,Sesh with my n-words say it like a white kid yes my Kush is betta than yours u are a whore so please kill yo self fool bitch ass
1871,20689,21138,3,1,2,0,1,"Seven digits niggas, two commas hoe."
1872,20695,21144,3,1,2,0,1,Sexy bitch lame nigguh
1873,20701,21150,3,1,2,0,1,Sharkeisha isn't dead you're all retarded lop
1874,20709,21158,9,1,7,1,1,She a hoe cause your boyfriend want her? she scary cause she dont talk shit like y'all? she ugly cause you don't like her? GROW UP!
1875,20718,21167,3,1,2,0,1,She burned that bitch
1876,20722,21171,3,1,2,0,1,She dont wanna fuck me she wanna fuck my wrist.. tell her like young dro fuck dat bitch!
1877,20723,21172,6,1,5,0,1,She even had a hoe name.
1878,20725,21174,6,1,5,0,1,She fuck with me cause I ain't no bitch .
1879,20730,21179,3,1,2,0,1,She gonna pop that pussy for a real niggaa
1880,20732,21181,3,1,2,0,1,"She got ass, this bitch got hips, this bitch got thighs. This bitch here fine, this bitch here bad, she all the way live."
1881,20741,21190,3,1,2,0,1,She know my ex bitch she think she got next she fucced a gang of niggas threw that pussy off dec !
1882,20742,21191,3,1,2,0,1,She know that im that niggah
1883,20746,21195,3,1,2,0,1,"She must not know I got over 3,000 followers breh this bitch gotta get the fuck up outta this VIP section dawg she decreasing my value"
1884,20750,21199,3,1,2,0,1,She said she don't like the fact that I smoke cigarettes. Well sorry Mrs.LadyBitch I don't like the fact that you're a hoe
1885,20759,21208,6,1,1,4,2,She sounded like a bird crowing
1886,20768,21217,3,1,2,0,1,She tried to get you to rob the Wop but now the bitch in critical
1887,20772,21221,3,1,2,0,1,"She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch"
1888,20797,21248,3,1,2,0,1,Shoot you and your shorty bitch
1889,20805,21256,3,1,2,0,1,Shoulda put retard mikey on AHS freakshow
1890,20812,21263,3,1,2,0,1,Shoutout to my Mamma cause she Ain't Raise no hoe
1891,20816,21267,3,1,2,0,1,Shouts out to my down ass bitches who never give a nigga a hard time!
1892,20817,21268,3,1,2,0,1,Show last night was badass thanks to everyone who came out. If you didn't come out you're a retard. Unless you were at Cock Sparrer
1893,20820,21271,3,1,2,0,1,Shrug. Maybe it's a Canadian bitch thing
1894,20822,21273,3,1,2,0,1,Shut the fuck up you fucking cunt!
1895,20841,21292,3,1,2,0,1,"Sick of hearing AP kids bitch about their ""oh so poor"" 4.2 GPA. No one cares."
1896,20853,21304,4,1,3,0,1,Since a youngin bitch we been them niggas
1897,20860,21311,3,1,2,0,1,Single colored man looking fo a single white woman. Fat OK. I'm nigga
1898,20888,21339,3,1,2,0,1,Slowbros over hoes
1899,20904,21355,6,1,4,1,1,Smh. Go play dreamcast RT Hate playing with someone at home on that trash ass default broadcast cam... 2K camera is the goat
1900,20948,21399,3,1,2,0,1,So fucking thirsty for a championship that they welcome a fucking traitor with open arms.... Haha fucking no heart ass pussy organization
1901,20960,21411,3,1,2,0,1,So many bitches think they're so much hotter than they are
1902,20963,21414,3,1,0,2,2,So many weird people in the ghetto at this time.
1903,20965,21416,3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!
1904,20969,21420,3,1,2,0,1,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage
1905,20972,21423,3,1,2,0,1,So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!
1906,20981,21432,3,1,2,0,1,So sick of you fake ass hoes
1907,20991,21442,3,1,2,0,1,"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?"""
1908,20993,21444,6,1,5,0,1,So yall give farwells to Lulu yet did all but shit on Kris? Ok bitches... ok
1909,21011,21462,3,1,2,0,1,Sold weed to a bitch who's gonna be a lawyer.. Bet she'll have a niggas back..
1910,21014,21465,3,1,2,0,1,Some Army females just bitch about everything ..
1911,21029,21481,3,1,2,0,1,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher""."
1912,21031,21483,9,1,8,0,1,Some hoes that tweet just make me mad lol
1913,21035,21487,6,1,5,0,1,"Some niggahs save hoes, I aint that heroic."
1914,21042,21494,3,1,2,0,1,Some of these hoes out here for everybody.
1915,21053,21506,3,1,2,0,1,Some rednecks just raced down the freeway &gt;_e
1916,21059,21512,3,1,2,0,1,"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows"
1917,21060,21513,3,1,2,0,1,Somebody tell these pussy niggas I got em
1918,21067,21520,3,1,2,0,1,Someone needs to get this boring Nike fag off the stage.
1919,21072,21525,3,1,0,2,2,Someone tell his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
1920,21107,21560,3,1,0,2,2,"Sorry Sam, I went to RT Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
1921,21108,21561,3,1,2,0,1,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.
1922,21124,21579,3,1,2,0,1,Speaking of. RT A lot of them backpage hoes don't like fucking black guys so I never went thru with it
1923,21139,21595,3,1,2,0,1,Start punching hoes in they esophagus and shit.
1924,21151,21607,3,1,2,0,1,Stephen the threat about your brother doesn't scare me. Quit runnin your fuckin mouth &amp; you won't have to hide behind your brother bitch boy
1925,21159,21616,3,1,2,0,1,Still can't see what niggers see in them white hoes....
1926,21169,21626,3,1,2,0,1,"Stood outside for 5 minutes to take a phone call, went back in and looked in the mirror and saw a Somalian. Fuck the sun lil punk ass bitch"
1927,21180,21638,3,1,2,0,1,Stop spoiling U fags
1928,21183,21641,3,1,2,0,1,Stop whacking off in the shower queer boy!
1929,21184,21642,3,1,2,0,1,Strapped up fasho cause Iont trust no hoe
1930,21196,21656,6,1,5,0,1,Stupid bitch
1931,21202,21662,3,1,2,0,1,Stupid bitches.
1932,21203,21663,3,1,2,0,1,Stupid bitches. Fucking skanks. Dumb hoes.
1933,21205,21665,3,1,2,0,1,"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth"
1934,21209,21669,3,1,2,0,1,"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write."
1935,21228,21689,3,1,2,0,1,Super handsome guys can literally be broke af with no career and some horny bitch will support him into bankruptcy lol
1936,21250,21711,3,1,2,0,1,Swing on her RT I really don't like this woman. Old hag ass bitch.
1937,21252,21713,6,1,5,0,1,Switcharoo on yo main bitch me and my NIGGGA hell naw we don't date hoes
1938,21261,21722,3,1,2,0,1,"TLC's Chilli and her bullied son have the same moustache and seem to share clothes. Yer in the public eye! STOP CRYING, ya flaky bitch."
1939,21268,21729,3,1,2,0,1,"TWITTER NEWSFLASH : do NOT ever visit Easton, pburg area, theirs hoes with diseases and niggas so thirsty gatorade would be worth trillions"
1940,21280,21741,3,1,2,0,1,"Talk alot of shit, but if I want ill put u on the spot so don't test me bitch!"
1941,21282,21743,3,1,2,0,1,"Talkin brokanese, I took yo bitch and broke her knees"
1942,21291,21752,3,1,2,0,1,Taught me how to hate a bitch
1943,21307,21768,3,1,2,0,1,Tell that hating ass niggah to shut the fuck up
1944,21311,21772,6,1,5,0,1,"Tell them skinny hoes bounce, bring them thick bitches back"
1945,21350,21812,3,1,2,0,1,That ass so perfect we can't help it RT y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man
1946,21380,21842,3,1,2,0,1,"That bitch want my numba, she gotta.fuck my bruda"
1947,21381,21843,3,1,2,0,1,"That bitch was worried about fines? Fuck you. My best friend got jumped by 6 cock suckers. Fines should be the least of your worries,"
1948,21385,21847,6,1,5,0,1,That broad 7 days moe RT What Earth is this? RT NIGGA RT Rihanna prolly the sexiest bitch on Earth
1949,21398,21860,3,1,2,0,1,That hoe beefing over tunchi chillllll ouutttt
1950,21404,21866,3,1,0,2,2,That long hair doesn't cover up your redneck
1951,21408,21870,3,1,2,0,1,That nig was a G on that E60 I would have done the same thing
1952,21409,21871,3,1,2,0,1,That nigga so trash
1953,21410,21872,3,1,2,0,1,That nigga Tannehill trash lmao Dolphins trash
1954,21412,21874,3,1,2,0,1,That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow
1955,21417,21879,6,1,5,0,1,That old lassie in greggs is a total bitch man
1956,21432,21894,3,1,2,0,1,That vine started a coon frenzy bruh
1957,21465,21927,3,1,2,0,1,That's why I tucked yo bitch u ignorant ass mother fucker
1958,21466,21928,3,1,2,0,1,That's why i could always call SMURF For anything my niggah always there even when im beefing w my baby
1959,21476,21938,3,1,2,0,1,Thats the only thing a nigga ask forRT Its some choosable bitches in here tonite
1960,21510,21972,3,1,2,0,1,The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT This game is crazy !!!
1961,21512,21974,3,1,0,2,2,The Wayans bros is the most retarded show ever.
1962,21538,22000,3,1,2,0,1,The browns schedule for the first half of the year is literally retarded easy.
1963,21559,22021,3,1,2,0,1,The ghetto hoes love feeling a nigga abs ya heard me
1964,21586,22048,3,1,2,0,1,The most broke people have the most to say bitch nigga how can you afford to speak
1965,21619,22082,3,1,2,0,1,"The streets a dirty hoe, niggad try to wife it though."
1966,21623,22086,3,1,0,2,2,The two ringless fags RT Barkley &amp; Reggie were talking nonsense the entire game
1967,21631,22094,3,1,2,0,1,"The way a Klansman would say ""nigger slave"" is the way the says ""Conservative"". They literally sees conservatives as their slaves."
1968,21636,22099,3,1,2,0,1,The word bitch don't apply to all women but all women got a little bitch in em
1969,21646,22109,6,1,5,0,1,Them gay dudes stay with the baddest bitches.....no punch line
1970,21648,22111,3,1,2,0,1,Them hoes gone be called strvp
1971,21670,22133,6,1,5,0,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.
1972,21679,22142,3,1,2,0,1,There are some retarded ass movies on Netflix
1973,21685,22148,3,1,2,0,1,There may be a fag hag switch a 'comin!
1974,21697,22161,3,1,2,0,1,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job
1975,21719,22183,3,1,2,0,1,These bitches crazzzyyyyyy
1976,21723,22187,3,1,2,0,1,These bitches finna fuck up my birthday week...
1977,21738,22202,3,1,2,0,1,These bitches really marry to some rich ass niggas
1978,21750,22214,3,1,2,0,1,These cheetos taste likka steak right nah boy these bitches going DUMB!!
1979,21763,22227,3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud
1980,21770,22235,3,1,2,0,1,These hoes ain't loyal and niggas ain't either
1981,21772,22237,3,1,2,0,1,These hoes ain't loyal...
1982,21799,22265,3,1,2,0,1,These hoes here mane. You are what you let inside you. Remember.
1983,21807,22273,3,1,2,0,1,"These hoes out here carrying infections, yaw niggas better rap up w/ dat Latex! Haha"
1984,21812,22278,3,1,2,0,1,These hoes swear their faithful
1985,21818,22284,3,1,2,0,1,These hoes worried bout the wrong things in life
1986,21819,22285,3,1,2,0,1,These infected ass hoes think its okay to talk to other ppl boyfriend. Like that's not funny nor cute to pussy hop all over the place
1987,21827,22293,3,1,2,0,1,These niccas sangin on dey partnas witout a Grammy award
1988,21829,22295,3,1,2,0,1,These niggas ain't shit but hoes with tricks
1989,21836,22302,3,1,2,0,1,These niggas rather love these hoes then get money smh what the fuck wrong with these niggas
1990,21841,22308,3,1,2,0,1,These parents nd giving they kids ghetto ass names Ronkieshietta. Bro are you serious?? That tipped the scale fa me
1991,21844,22311,3,1,2,0,1,These people at jury selection are retarded
1992,21846,22313,6,1,5,0,1,"These rednecks around here won't like that shit...put that wall up, they say"
1993,21854,22321,3,1,2,0,1,They are mostly restaurants. I'm a fat ho. RT If you have more than 20 contacts in your phone you a hoe
1994,21865,22332,3,1,2,0,1,They got some trashy ass hoes out here
1995,21888,22355,3,1,2,0,1,They told me to fuc wit bitches but never trust em They told me they my niggas but I never trust em
1996,21907,22374,3,1,2,0,1,"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine."
1997,21911,22378,3,1,2,0,1,"This ""Deb"" women at my eye appointment.. bitch"
1998,21915,22382,3,1,2,0,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
1999,21921,22388,3,1,2,0,1,This Mexican bitch almost just hit me with her car and she sped over the speed bump JUST SO SHE COULD DO IT OMFG
2000,21942,22409,3,1,2,0,1,This bitch ask me why I dont hit her up.and that I dont talk to her....bitch want me to hit her up so she can ignore or respond hours later
2001,21951,22418,3,1,2,0,1,This bitch couldn't pull a ugly desperate dike if she wanted
2002,21953,22420,3,1,2,0,1,This bitch done blew my high
2003,21964,22431,6,1,5,0,1,This bitch in here putting long lashes on like a 3abde
2004,21984,22451,6,1,5,0,1,This bitch keep looking is she choosing me or nah
2005,21991,22458,3,1,2,0,1,This bitch looks like a tranny tho.
2006,21997,22464,3,1,2,0,1,This bitch on Maury got 11 baby daddy's!
2007,22031,22498,3,1,2,0,1,"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then"
2008,22052,22519,3,1,2,0,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!
2009,22053,22520,6,1,5,0,1,This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire..
2010,22064,22531,3,1,2,0,1,This is EXACTLY why I don't tell this bitch SHIT !
2011,22110,22578,3,1,2,0,1,This nigga on the train treating his bitch over the phone lmao
2012,22115,22583,6,1,5,0,1,This nigga think he gone play me shoot dice let yo hoe fade me
2013,22116,22584,3,1,2,0,1,This nigga to my left ugly then a bitch
2014,22118,22586,3,1,2,0,1,This niggah aaron had me weak last night!
2015,22119,22587,3,1,2,0,1,This niggah better remember to bring his sperrys
2016,22129,22597,3,1,2,0,1,This old bitch with floppy tits riding on the elevator with me is nerping so bad
2017,22149,22617,3,1,2,0,1,This subway worker is being a major bitch to a soldier. come on show some respect
2018,22150,22618,3,1,0,2,2,"This target is ghetto, but whatever"
2019,22158,22627,3,1,2,0,1,This white bitch dressed as the devil at my job. Oh the irony lol
2020,22163,22632,6,1,3,2,1,This wigga didn't follow me back.. Smh
2021,22169,22638,3,1,2,0,1,Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.
2022,22186,22655,3,1,2,0,1,Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen
2023,22187,22656,6,1,4,1,1,Till Michonne gutted dat hoe
2024,22188,22657,3,1,0,2,2,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me"
2025,22200,22670,3,1,2,0,1,Tired of these niggas turning females into stuck up bitches
2026,22209,22679,3,1,2,0,1,"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent"
2027,22229,22699,3,1,2,0,1,Tonight I gotta take a dope ass picture wit a bad bitch while I'm drunk so I can change my avi. I'm tired of seeing this one already
2028,22263,22734,3,1,2,0,1,Trey Songz can sing but cant actually right a good song. Trey Songz is only relevant because of thirsty Black bitches
2029,22268,22739,3,1,2,0,1,"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick"""
2030,22275,22746,3,1,2,0,1,Truth is ate yellow snow as a child..
2031,22288,22759,3,1,2,0,1,Turn a fuck nigguh to a rebound
2032,22289,22760,3,1,2,0,1,Turn a hoe into a house wife you bet not
2033,22295,22766,6,1,5,0,1,Tweakin hoe
2034,22307,22778,3,1,2,0,1,Twitter pic flossin hoes talkin
2035,22311,22782,3,1,2,0,1,"Two blonde dykes wanna kiss all night, I just pray to god that this shit go right"
2036,22318,22789,3,1,0,2,2,Two red bones kissin n da back seat
2037,22320,22791,3,1,2,0,1,Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto
2038,22333,22805,3,1,2,0,1,U coons watching love and hip hop ain't you
2039,22342,22815,3,1,2,0,1,U look like a dyke in ur pic lol
2040,22353,22826,3,1,2,0,1,U want a big titty'd hoe-dyke to wash ya rims lls RT I expect a chick at da bikini car wash to rid my rims of all brake dust!
