,id,sample,unac,cons,submitdate,lastpage,lan,seed,startdate,datestamp,gender,age,english,pre_happy,difficulties,post_happy,own_definition,synthetic_voices,daily_encounter,negative_experience,familiar_definition,agree_definition,verification,user_comment,voice_gender,google_pitch,sample_id
974,37,21_sample_6037_p-10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,6037
975,37,22_sample_6037_p-10_m.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,6037
976,37,23_sample_6037_p+10_f.wav,65.0,64.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,6037
977,37,24_sample_6037_p+10_m.wav,64.0,62.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,6037
978,37,25_sample_60c5d6bf5659ea5e55def51c_p-10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55def51c
979,37,26_sample_60c5d6bf5659ea5e55def51c_p-10_m.wav,53.0,57.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55def51c
980,37,trickQuestion,3.0,98.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,,,
981,37,27_sample_60c5d6bf5659ea5e55def51c_p+10_f.wav,79.0,81.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55def51c
982,37,28_sample_60c5d6bf5659ea5e55def51c_p+10_m.wav,72.0,72.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55def51c
983,37,29_sample_60c5d6bf5659ea5e55defbed_p-10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defbed
984,37,30_sample_60c5d6bf5659ea5e55defbed_p-10_m.wav,76.0,77.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defbed
985,37,31_sample_60c5d6bf5659ea5e55defbed_p+10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defbed
986,37,32_sample_60c5d6bf5659ea5e55defbed_p+10_m.wav,80.0,67.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defbed
987,37,33_sample_60c5d6bf5659ea5e55defd2b_p-10_f.wav,99.0,99.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defd2b
988,37,34_sample_60c5d6bf5659ea5e55defd2b_p-10_m.wav,84.0,85.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defd2b
989,37,35_sample_60c5d6bf5659ea5e55defd2b_p+10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defd2b
990,37,36_sample_60c5d6bf5659ea5e55defd2b_p+10_m.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defd2b
991,37,37_sample_7699_p-10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,7699
992,37,38_sample_7699_p-10_m.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,7699
993,37,39_sample_7699_p+10_f.wav,99.0,98.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,7699
994,37,40_sample_7699_p+10_m.wav,99.0,99.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,7699
995,37,41_sample_7809_p-10_f.wav,99.0,99.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,7809
996,37,42_sample_7809_p-10_m.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,7809
997,37,43_sample_7809_p+10_f.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,7809
998,37,44_sample_7809_p+10_m.wav,99.0,99.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,7809
999,37,45_sample_9064_p-10_f.wav,93.0,92.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,9064
1000,37,46_sample_9064_p-10_m.wav,77.0,74.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,9064
1001,37,47_sample_9064_p+10_f.wav,77.0,72.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,9064
1002,37,48_sample_9064_p+10_m.wav,,,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,9064
1003,37,49_sample_9093_p-10_f.wav,70.0,64.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,-10.0,9093
1004,37,50_sample_9093_p-10_m.wav,36.0,30.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,-10.0,9093
1005,37,51_sample_9093_p+10_f.wav,62.0,62.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Female,10.0,9093
1006,37,52_sample_9093_p+10_m.wav,70.0,71.0,2023-11-28 22:17:30,59,en,934327570,2023-11-28 22:06:12,2023-11-28 22:06:12,Female,30,Lower-Intermediate,44,Yes,33,,2,28,Yes,No,Yes,Yes,,Male,10.0,9093
1007,39,01_sample_22967_p-10_f.wav,99.0,99.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,22967
1008,39,02_sample_22967_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,22967
1009,39,03_sample_22967_p+10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,22967
1010,39,04_sample_22967_p+10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,22967
1011,39,05_sample_2994_p-10_f.wav,70.0,50.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,2994
1012,39,06_sample_2994_p-10_m.wav,99.0,74.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,2994
1013,39,07_sample_2994_p+10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,2994
1014,39,08_sample_2994_p+10_m.wav,99.0,75.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,2994
1015,39,09_sample_3913_p-10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,3913
1016,39,10_sample_3913_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,3913
1017,39,11_sample_3913_p+10_f.wav,75.0,40.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,3913
1018,39,12_sample_3913_p+10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,3913
1019,39,13_sample_4382_p-10_f.wav,99.0,70.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,4382
1020,39,14_sample_4382_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,4382
1021,39,15_sample_4382_p+10_f.wav,99.0,80.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,4382
1022,39,16_sample_4382_p+10_m.wav,99.0,70.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,4382
1023,39,17_sample_5213_p-10_f.wav,10.0,0.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,5213
1024,39,18_sample_5213_p-10_m.wav,80.0,40.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,5213
1025,39,19_sample_5213_p+10_f.wav,80.0,20.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,5213
1026,39,20_sample_5213_p+10_m.wav,30.0,20.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,5213
1027,39,21_sample_6037_p-10_f.wav,0.0,0.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,6037
1028,39,22_sample_6037_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,6037
1029,39,23_sample_6037_p+10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,6037
1030,39,24_sample_6037_p+10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,6037
1031,39,25_sample_60c5d6bf5659ea5e55def51c_p-10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55def51c
1032,39,26_sample_60c5d6bf5659ea5e55def51c_p-10_m.wav,20.0,0.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55def51c
1033,39,trickQuestion,0.0,99.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,,,
1034,39,27_sample_60c5d6bf5659ea5e55def51c_p+10_f.wav,17.0,2.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55def51c
1035,39,28_sample_60c5d6bf5659ea5e55def51c_p+10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55def51c
1036,39,29_sample_60c5d6bf5659ea5e55defbed_p-10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defbed
1037,39,30_sample_60c5d6bf5659ea5e55defbed_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defbed
1038,39,31_sample_60c5d6bf5659ea5e55defbed_p+10_f.wav,71.0,40.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defbed
1039,39,32_sample_60c5d6bf5659ea5e55defbed_p+10_m.wav,70.0,30.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defbed
1040,39,33_sample_60c5d6bf5659ea5e55defd2b_p-10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,60c5d6bf5659ea5e55defd2b
1041,39,34_sample_60c5d6bf5659ea5e55defd2b_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,60c5d6bf5659ea5e55defd2b
1042,39,35_sample_60c5d6bf5659ea5e55defd2b_p+10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,60c5d6bf5659ea5e55defd2b
1043,39,36_sample_60c5d6bf5659ea5e55defd2b_p+10_m.wav,0.0,0.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,60c5d6bf5659ea5e55defd2b
1044,39,37_sample_7699_p-10_f.wav,99.0,78.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,7699
1045,39,38_sample_7699_p-10_m.wav,99.0,69.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,7699
1046,39,39_sample_7699_p+10_f.wav,99.0,71.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,7699
1047,39,40_sample_7699_p+10_m.wav,99.0,99.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,7699
1048,39,41_sample_7809_p-10_f.wav,76.0,65.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,7809
1049,39,42_sample_7809_p-10_m.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,7809
1050,39,43_sample_7809_p+10_f.wav,99.0,70.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,7809
1051,39,44_sample_7809_p+10_m.wav,80.0,60.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,10.0,7809
1052,39,45_sample_9064_p-10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,-10.0,9064
1053,39,46_sample_9064_p-10_m.wav,51.0,19.0,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Male,-10.0,9064
1054,39,47_sample_9064_p+10_f.wav,,,2023-11-29 05:55:58,59,en,976884353,2023-11-29 05:28:20,2023-11-29 05:28:20,Male,31,Upper-Intermediate,76,Yes,74,"Hate speech is narrow-minded, egotistical expression that aggressively or passively targets individuals or groups based on their characteristics, often exploiting emotional biases.",7,25,Yes,Yes,Yes,Yes,,Female,10.0,9064
